com.samsung.health.food_info,6307003,7
potassium,vitamin_a,vitamin_c,vitamin_d,cholesterol,description,custom,provider_food_id,metric_serving_amount,sodium,dietary_fiber,total_fat,update_time,create_time,monosaturated_fat,protein,polysaturated_fat,iron,name,sugar,added_sugar,calcium,calorie,serving_description,info_provider,deviceuuid,metric_serving_unit,saturated_fat,trans_fat,pkg_name,carbohydrate,unit_count_per_calorie,datauuid,default_number_of_serving_unit
60.0,0.0,0.0,0.0,0.0,,,fatsecret-2884319,20,400.0,0.0,0.0,2026-01-23 19:39:24.115,2024-09-09 05:51:39.562,0.0,0.0,0.0,0.0,Mountain Berry Blast (20 oz)(Powerade),34.0,34.0,0.0,130.0,serving,,+NZu810/s3,oz,0.0,0.0,com.sec.android.app.shealth,34.0,,29c2fa3f-5989-4ad2-b759-27b32e523c4d,1,
35.0,0.0,0.0,0.0,20.0,"80 kcal, Per 1 stick ",,fatsecret-12239748,28,180.0,0.0,6.0,2025-08-03 04:07:12.497,2024-04-21 00:17:42.599,1.5,6.0,0.0,0.0,String Cheese(Great Value),0.0,,15.0,80.0,serving,,u104vMWe/c,g,3.0,0.0,com.sec.android.app.shealth,1.0,0.35,b8a2935a-32b5-4890-9150-309f9f58ecbb,1,
,0.0,0.0,0.0,40.0,,,fatsecret-33754885,153,920.0,2.0,15.0,2025-08-07 17:14:51.437,2025-08-07 17:14:51.437,,15.0,,0.0,Beef Street Tacos(Taco Street),3.0,,0.0,320.0,serving,,u104vMWe/c,g,6.0,0.0,com.sec.android.app.shealth,33.0,0.478125,79d5a465-a922-404e-bd9e-a561ddb3c28d,1,
470.0,0.0,0.0,0.0,0.0,,,fatsecret-68444328,1,190.0,3.0,11.0,2025-08-03 04:08:30.815,2025-04-17 01:14:20.997,,3.0,,2.7777777,World Famous Fries - Small(McDonald's),0.0,0.0,1.0,230.0,serving,,u104vMWe/c,,1.5,0.0,com.sec.android.app.shealth,31.0,,627bf343-8e03-4644-ba4a-0b88a9ee1dbb,1,
310.0,0.0,0.0,0.0,40.0,,,fatsecret-7235522,1,560.0,1.0,21.0,2025-08-03 04:08:30.833,2024-10-31 23:29:24.272,,14.0,,11.111111,McChicken(McDonald's),4.0,4.0,2.0,390.0,serving,,u104vMWe/c,,3.5,0.0,com.sec.android.app.shealth,38.0,,e4e47bf9-4734-4300-a2b7-b96ae24a1ee2,1,
555.0,2.44,0.6666667,0.0,20.0,,,fatsecret-7337,408,126.0,0.0,5.51,2025-08-04 16:00:32.858,2025-07-31 15:46:13.976,1.399,8.81,0.4,1.6111112,Latte Coffee,13.55,,31.0,135.0,medium,,u104vMWe/c,g,3.322,,com.sec.android.app.shealth,12.36,3.0222223,f32aca46-eaef-4089-98f8-503ab5c8e18f,1,
570.0,0.0,0.0,0.0,35.0,,,fatsecret-103243683,0,170.0,2.0,19.0,2025-08-03 04:08:30.848,2025-08-03 04:08:30.848,,11.0,,2.7777777,McFlurry with M&M'S Candies - Regular(McDonald's),74.0,62.0,37.0,570.0,serving,,u104vMWe/c,,12.0,0.0,com.sec.android.app.shealth,85.0,,bffaef34-66a9-4f33-875b-6a9f2dd5d748,1,
,0.0,0.0,0.0,0.0,,,fatsecret-69088008,355,35.0,6.0,0.0,2025-08-03 04:08:53.752,2025-08-03 04:08:53.752,,0.0,,0.0,Cherry Cola(Olipop),5.0,1.0,0.0,40.0,serving,,u104vMWe/c,ml,0.0,0.0,com.sec.android.app.shealth,13.0,,8f28cad4-c2cb-4ebd-9ecd-81daf05af300,1,
28.0,0.02,0.0,0.0,6.0,"541 kcal, Per 100g",,fatsecret-1517,5,116.0,0.0,2.09,2025-08-07 17:13:31.898,2024-08-04 01:18:20.458,0.926,1.85,0.237,0.3888889,Bacon,0.0,,0.1,27.0,thin slice (yield after cooking),,u104vMWe/c,g,0.687,,com.sec.android.app.shealth,0.07,0.18518518,f2df9a85-10d9-40d2-a57c-7fd5317b59ee,1,
,0.0,0.0,0.0,0.0,,,fatsecret-1192699,1,600.0,3.0,9.0,2025-08-04 03:44:04.007,2025-03-08 04:59:53.648,,8.0,,0.0,Flour Tortilla (Burrito)(Chipotle Mexican Grill),0.0,,0.0,320.0,serving,,u104vMWe/c,,0.5,0.0,com.sec.android.app.shealth,50.0,,b3a5024f-a164-45ab-b0d6-02240139da63,1,
67.0,1.76,0.0,0.0,210.0,,,fatsecret-3096,46,238.0,0.0,6.76,2025-08-07 17:13:31.920,2025-08-07 17:13:31.920,2.754,6.24,1.214,5.0555553,Fried Egg,0.38,,2.6,89.0,large,,u104vMWe/c,g,1.88,,com.sec.android.app.shealth,0.43,0.5168539,c52b5e67-e3cf-4169-89d3-f61e53b058b7,1,
10.0,0.0,150.0,0.0,0.0,,,fatsecret-109127,240,0.0,0.0,0.0,2025-08-14 14:03:27.585,2025-07-17 19:22:31.118,0.0,0.0,0.0,0.11111111,Green Tea(Bigelow Tea),0.0,11.32,0.0,0.0,serving,,u104vMWe/c,ml,0.0,0.0,com.sec.android.app.shealth,0.0,,781f216f-0da7-449c-a899-7331a0577cfd,1,
,0.0,0.0,0.0,110.0,,,fatsecret-73289829,286,1660.0,2.0,34.0,2025-08-21 01:14:13.248,2025-03-24 05:24:55.143,,34.0,,0.0,Double-Double w/Onion(In-N-Out),8.0,,0.0,610.0,serving,,u104vMWe/c,g,15.0,0.0,com.sec.android.app.shealth,41.0,0.46885246,253692dd-41cc-4a8f-9af8-8882b9ba62e5,1,
,0.0,0.0,0.0,5.0,,,fatsecret-1666969,1,120.0,0.0,9.0,2025-08-21 01:14:13.261,2025-05-08 19:29:19.534,,0.0,,0.0,Spread(In-N-Out),,,0.0,80.0,serving,,u104vMWe/c,,1.0,,com.sec.android.app.shealth,0.0,,f2ffd1f2-06dc-42eb-aa8e-878a98d6566e,1,
140.0,2.24,52.5,0.0,0.0,,,fatsecret-7044795,84,0.0,1.5,0.25,2025-08-21 01:15:00.808,2025-07-20 17:39:16.879,0.0,0.5,0.0,0.0,Mandarin Orange(Cuties),9.0,,4.0,35.0,serving,,u104vMWe/c,g,0.0,0.0,com.sec.android.app.shealth,11.0,2.4,f0e2711d-102c-4c1f-b9bc-7fe23055f67b,1,
,0.0,0.0,0.0,0.0,,,fatsecret-25786,125,150.0,6.0,15.0,2026-01-20 16:15:53.480,2025-03-24 05:24:55.143,,6.0,,0.0,French Fries(In-N-Out),0.0,0.0,0.0,360.0,serving,,+NZu810/s3,g,1.5,0.0,com.sec.android.app.shealth,49.0,0.3472222,4b589129-aadc-4eab-a5f2-4c13747431f9,1,
,0.0,21.666666,0.0,0.0,,,fatsecret-2225288,240,10.0,0.0,0.0,2025-08-21 01:14:13.287,2025-08-21 01:14:13.287,,0.0,,0.0,Fruit Punch(AriZona Beverage),21.0,19.0,0.0,90.0,serving,,u104vMWe/c,ml,0.0,0.0,com.sec.android.app.shealth,23.0,,b4303594-1aad-4aa2-8d84-e5d4c886bffd,1,
0.0,0.0,0.0,0.0,0.0,,,fatsecret-2384932,240,10.0,0.0,0.0,2025-08-21 01:14:35.494,2025-08-21 01:14:35.494,0.0,0.0,0.0,0.0,Kiwi Strawberry(AriZona Beverage),25.0,,0.0,100.0,serving,,u104vMWe/c,ml,0.0,0.0,com.sec.android.app.shealth,27.0,,4e3e81ef-2867-4619-b972-c81aae26b0bf,1,
0.0,0.0,0.0,0.0,0.0,,,fatsecret-2599852,16,10.0,0.0,0.0,2025-08-24 02:17:29.064,2025-08-24 02:17:29.064,0.0,0.0,0.0,0.0,Snapple Apple Juice Drink (Bottle)(Snapple),47.0,,0.0,200.0,serving,,u104vMWe/c,oz,0.0,0.0,com.sec.android.app.shealth,48.0,,4c219208-5941-4e06-a94b-2d0fbb2c1f27,1,
,0.0,0.0,0.0,0.0,,,fatsecret-83499965,1,1060.0,5.0,26.0,2025-08-24 04:59:20.006,2025-04-19 04:12:20.652,,6.0,,0.0,Large Nacho Fries(Taco Bell),1.0,0.0,0.0,470.0,serving,,u104vMWe/c,,2.5,0.0,com.sec.android.app.shealth,52.0,,eccacbd5-c30a-4745-be8a-50a1249ac9d6,1,
404.0,0.14,14.5,0.0,0.0,,,fatsecret-7210273,160,452.0,4.4,14.24,2025-09-01 23:15:01.452,2025-09-01 23:15:01.452,9.014,1.72,2.786,3.0555556,Avocado and Cucumber Salad,4.21,,2.2,170.0,cup,,u104vMWe/c,g,1.653,0.0,com.sec.android.app.shealth,11.17,0.9411765,f3b74619-9a1b-4178-9b7b-fe1e66e9af45,1,
510.0,0.0,0.0,20.0,10.0,,,fatsecret-81309580,9,100.0,1.0,3.5,2025-09-02 13:43:45.805,2025-09-02 13:43:45.805,,6.0,,8.333333,Mocha Latte(La Colombe),18.0,11.0,19.0,140.0,serving,,u104vMWe/c,oz,2.0,,com.sec.android.app.shealth,22.0,,5954106c-4825-4061-9f1c-1426ecbb2e83,1,
216.0,3.06,10.333333,0.0,60.0,,,fatsecret-4872,142,1345.0,2.4,28.78,2025-08-29 00:03:10.668,2024-09-09 05:52:22.267,9.596,20.02,3.868,15.388889,Meatless Quesadilla with Cheese,1.87,,50.1,490.0,quesadilla,,u104vMWe/c,g,13.877,,com.sec.android.app.shealth,37.2,0.2897959,93aa40c4-62b7-4507-bb6e-2f60f2e8802a,1,
69.0,0.02,2.5,0.0,0.0,,,fatsecret-5571,15,22.0,1.0,2.08,2025-08-29 00:03:10.677,2025-06-25 04:30:37.490,1.393,0.29,0.258,0.44444445,Guacamole,0.1,,0.2,23.0,tbsp,,u104vMWe/c,g,0.302,,com.sec.android.app.shealth,1.24,0.6331739,4be1c12b-67ba-4c2c-bc2e-8e1f6de9d317,1,
,0.0,0.0,0.0,25.0,,,fatsecret-74239152,20,380.0,0.0,7.0,2025-09-01 23:13:55.423,2025-09-01 23:13:55.423,,8.0,,0.0,White Chocolate Frappe - Large(Quiktrip),83.0,70.0,0.0,450.0,serving,,u104vMWe/c,oz,4.5,0.0,com.sec.android.app.shealth,89.0,,2dc3280e-910b-4c22-8683-36f9eb0311d5,1,
700.0,70.0,70.0,0.0,0.0,,,fatsecret-39881168,473,40.0,0.0,0.0,2025-09-01 23:15:01.442,2025-03-28 23:53:26.183,,0.0,,0.0,Orange Mango (Bottle)(BodyArmor),28.0,26.0,0.0,120.0,serving,,u104vMWe/c,ml,,,com.sec.android.app.shealth,28.0,,d54eec52-05f4-49c4-81e6-7df12c52748b,1,
860.0,4.8,0.0,25.0,20.0,,,fatsecret-27927397,14,260.0,2.0,4.5,2025-09-06 15:07:01.031,2025-09-06 15:07:01.031,,26.0,,7.7777777,High Protein Milk Shake Chocolate(Core Power),5.0,0.0,67.0,170.0,serving,,u104vMWe/c,oz,3.0,0.0,com.sec.android.app.shealth,8.0,,faa1273d-c142-43c7-a3cf-ca5d8a8745bf,1,
,0.0,0.0,0.0,,"820 kcal, Per 1 bowl",,fatsecret-73670991,1,1620.0,4.0,22.0,2025-09-07 05:41:47.043,2024-04-21 00:17:18.074,,74.0,,0.0,Chicken Bowl(Chipotle Mexican Grill),4.0,,0.0,820.0,serving,,u104vMWe/c,g,7.0,0.0,com.sec.android.app.shealth,90.0,0.0012195122,8805ada0-facd-4980-8d6b-955b0aa66ee9,1,
,0.0,0.0,0.0,30.0,"350 kcal, Per 1 bagel",,fatsecret-465832,142,500.0,1.0,11.0,2025-09-07 05:42:06.211,2024-08-04 01:18:20.458,,11.0,,0.0,Jalapeno Bagel with Cream Cheese(Winchell's),5.0,,0.0,350.0,serving,,u104vMWe/c,g,6.0,0.0,com.sec.android.app.shealth,52.0,0.40571427,eba250ac-9d38-47a6-bcb7-358c0770a670,1,
170.0,1.2,26.666666,0.0,,,,fatsecret-38251555,5,30.0,3.0,0.0,2025-09-12 20:18:09.977,2025-09-12 20:18:09.977,,1.0,,8.333333,Super Greens Powder(Amazing Grass),,,3.0,20.0,serving,,u104vMWe/c,g,,0.0,com.sec.android.app.shealth,3.0,0.25,96c76b52-7515-461f-a888-7acc412d19e5,1,
2.0,0.0,225.0,100.0,0.0,,,fatsecret-36698025,59,5.0,0.0,0.0,2025-09-14 23:07:01.644,2025-09-14 23:07:01.644,0.0,0.0,0.0,0.0,Immunity Defense Shot(Suja),3.0,,0.0,15.0,serving,,u104vMWe/c,ml,0.0,0.0,com.sec.android.app.shealth,4.0,,b795caff-e8a6-4440-9ad9-db3959ecd3c3,1,
430.0,0.0,33.333332,0.0,0.0,,,fatsecret-76081183,354,220.0,0.0,0.0,2025-09-19 16:19:43.330,2025-09-19 16:19:43.330,0.0,1.0,0.0,0.0,Tropical Hydration(Suja),13.0,0.0,4.0,70.0,serving,,u104vMWe/c,ml,0.0,0.0,com.sec.android.app.shealth,17.0,,85c0b631-dd17-497b-a064-ee9976e1bbcc,1,
,0.0,0.0,0.0,0.0,,,fatsecret-7821122,20,0.0,0.0,0.0,2025-10-01 17:07:15.546,2025-05-05 19:57:20.109,,0.0,,0.0,Vitamin Water Energy Tropical Citrus (Bottle)(Glaceau),27.0,27.0,0.0,100.0,serving,,u104vMWe/c,oz,0.0,,com.sec.android.app.shealth,27.0,,ab6ec332-4698-4d8a-af1a-ebcf5088deb6,1,
0.0,0.0,416.66666,0.0,0.0,,,fatsecret-71107508,10,40.0,0.0,0.0,2025-10-06 21:31:42.677,2025-09-07 05:41:05.231,0.0,15.0,0.0,0.0,Aura Collagen Tea(GT's),2.0,0.0,0.0,70.0,serving,,u104vMWe/c,oz,0.0,0.0,com.sec.android.app.shealth,7.0,,7dc491de-b57f-439b-a3c1-9ed45011a399,1,
70.0,0.0,0.0,0.0,0.0,,,fatsecret-679554,240,0.0,0.0,0.0,2025-10-06 21:32:34.816,2025-10-06 21:32:34.816,,0.0,,0.0,Vitamin Water Zero Rise Orange(Glaceau),0.0,,0.0,0.0,serving,,u104vMWe/c,ml,0.0,,com.sec.android.app.shealth,1.0,,6cc2d4f3-dfcc-4c60-b5b4-e6d380381bb4,1,
780.0,4.8,0.0,25.0,15.0,,,fatsecret-39054227,414,290.0,0.0,0.0,2025-10-09 02:51:22.389,2025-10-09 02:51:22.389,,20.0,,0.0,High Protein Milk Shake Vanilla(Core Power),0.0,0.0,67.0,90.0,serving,,u104vMWe/c,ml,0.0,0.0,com.sec.android.app.shealth,1.0,,da8a7ffb-9f9f-4fa1-8134-61e48d45ae21,1,
246.0,1.48,3.4999998,0.0,46.0,,,fatsecret-4826,124,680.0,1.6,16.33,2025-10-09 02:51:55.500,2025-04-06 01:55:06.297,6.239,14.66,1.107,12.888889,"Soft Taco with Beef, Cheese, Lettuce, Tomato and Sour Cream",1.44,,18.2,304.0,taco,,u104vMWe/c,g,7.787,,com.sec.android.app.shealth,23.91,0.40789473,71a4d636-1b4a-46cf-af27-d9e038898118,1,
,0.0,0.0,0.0,420.0,,,fatsecret-83706302,190,980.0,1.0,16.0,2025-10-10 00:47:26.582,2025-10-10 00:47:26.582,,30.0,,0.0,Hash Brown Scramble Bowl w/ Grilled Filet - No Hash Browns(Chick-Fil-A),2.0,,0.0,270.0,serving,,u104vMWe/c,g,7.0,0.0,com.sec.android.app.shealth,2.0,0.7037037,88e1be39-ebbd-45b0-b967-5d6b8c905e18,1,
,0.0,0.0,0.0,20.0,,,fatsecret-104055333,206,85.0,1.0,9.0,2025-10-10 00:47:42.321,2025-10-10 00:47:42.321,,13.0,,0.0,Berry Parfait w/ Granola(Chick-Fil-A),26.0,,0.0,270.0,serving,,u104vMWe/c,g,3.5,0.0,com.sec.android.app.shealth,35.0,0.76296294,55b0f77c-71cf-49d4-bb8e-75e77d69a2a6,1,
250.0,1.68,10.166667,0.0,51.0,,,fatsecret-6116752,130,411.0,2.0,11.6,2025-10-10 00:47:57.334,2025-07-17 23:54:21.505,4.402,17.69,1.726,14.166667,Chicken Wrap,1.61,,9.0,292.0,wrap,,u104vMWe/c,g,4.616,,com.sec.android.app.shealth,28.31,0.44520548,7bbf7921-834a-4ec6-86e0-3fb254e661fd,1,
244.0,1.28,5.8333335,0.0,47.0,,,fatsecret-64878137,130,626.0,2.4,11.32,2025-10-10 00:48:02.822,2025-04-13 01:41:32.796,4.461,22.38,1.814,16.11111,Chicken Caesar Wrap,1.28,,22.3,337.0,wrap,,u104vMWe/c,g,4.119,,com.sec.android.app.shealth,35.05,0.38575667,f2868768-8f6d-4ba9-a3d7-a906536b8c0a,1,
234.0,3.28,6.1666665,5.0,267.0,,,fatsecret-603728,151,558.0,1.2,18.57,2026-01-27 03:15:11.135,2025-04-04 23:51:20.734,6.664,16.19,2.18,12.388889,Breakfast Burrito,2.63,,26.5,305.0,burrito,,+NZu810/s3,g,8.081,,com.sec.android.app.shealth,17.96,0.49508196,e5842b24-8d9c-474c-a938-5cbb3c51eaa3,1,
,0.0,0.0,0.0,30.0,,,fatsecret-96100461,84,460.0,1.0,7.0,2025-10-12 23:28:13.598,2025-10-12 23:28:13.598,,11.0,,0.0,Jalapeño Chicken Pocket(Starbucks),3.0,,0.0,200.0,serving,,u104vMWe/c,g,4.0,0.0,com.sec.android.app.shealth,23.0,0.42,508afb5d-46aa-41c6-b411-b1b42c7e89dd,1,
190.0,0.0,0.0,0.0,0.0,,,fatsecret-18880145,240,170.0,0.0,0.0,2025-10-12 23:28:40.436,2025-04-19 17:59:04.659,0.0,0.0,0.0,0.0,Electrolyte Beverage (240 ml)(Electrolit),12.0,,0.0,130.0,serving,,u104vMWe/c,ml,0.0,0.0,com.sec.android.app.shealth,12.0,,bdc6fcc2-b562-40b9-b09e-afb406277150,1,
,0.0,0.0,0.0,450.0,,,fatsecret-12211803,1,2055.0,4.3,45.6,2025-10-18 06:08:02.339,2025-07-12 01:36:38.097,,35.3,,0.0,Egg-Normous Burrito(Burger King),4.3,,0.0,830.0,serving,,u104vMWe/c,,17.0,1.5,com.sec.android.app.shealth,69.2,,046d61b5-c4a3-49e5-99a4-0e757d385528,1,
,0.0,0.0,0.0,50.0,,,fatsecret-535454,100,460.0,1.0,19.0,2025-10-18 06:03:18.884,2025-10-18 06:03:18.884,,13.0,,0.0,White Meat Chicken Salad(Wal-mart Deli),3.0,,0.0,250.0,serving,,u104vMWe/c,g,4.0,,com.sec.android.app.shealth,8.0,0.4,103fb01a-fe66-48c7-ac03-2bbe890c1ec5,1,
,0.0,0.0,0.0,0.0,,,fatsecret-16047621,237,5.0,0.0,0.0,2025-10-18 06:03:43.459,2025-10-18 06:03:43.459,,0.0,,0.0,São Paulo Strawberry Lemonade(Bai),1.0,,0.0,10.0,serving,,u104vMWe/c,ml,0.0,,com.sec.android.app.shealth,1.0,,2f01d60e-5c09-435f-ba9b-67e0de3c2788,1,
150.0,0.0,0.0,0.0,0.0,,,fatsecret-1986487,140,0.0,2.0,0.0,2025-10-23 03:03:56.021,2025-10-23 03:03:56.021,,0.0,,0.0,Pineapple Chunks(Fresh & Easy),14.0,,0.0,70.0,serving,,u104vMWe/c,g,0.0,0.0,com.sec.android.app.shealth,19.0,2.0,8a8b8609-5aeb-461c-974a-8f0fca18983b,1,
,0.0,0.0,0.0,155.0,,,fatsecret-74239032,307,1350.0,3.0,32.0,2025-10-23 03:04:19.130,2025-10-23 03:04:19.130,,40.0,,0.0,"Chicken, Bacon & Ranch Wrap(Quiktrip)",2.0,0.0,0.0,690.0,serving,,u104vMWe/c,g,12.0,0.0,com.sec.android.app.shealth,54.0,0.44492754,845e3f86-03b7-42fc-bb80-5af4add1c756,1,
170.0,0.86,20.5,0.0,0.0,"30 kcal, Per 100g",,fatsecret-35984,152,2.0,0.6,0.23,2025-10-23 03:03:56.016,2024-07-17 20:21:22.454,0.056,0.93,0.076,2.0,Watermelon,9.42,,1.1,46.0,"cup, diced",,u104vMWe/c,g,0.024,,com.sec.android.app.shealth,11.48,3.3043478,2297d5b4-efe4-4b0e-894c-7e68ea18f6b5,1,
516.0,0.0,231.66667,0.0,0.0,,,fatsecret-16745888,325,0.0,0.0,0.0,2025-10-25 14:56:14.156,2025-10-25 14:56:14.156,,2.0,,0.0,Defense Up (Bottle)(Evolution Fresh),37.0,0.0,2.9,170.0,serving,,u104vMWe/c,ml,0.0,0.0,com.sec.android.app.shealth,41.0,,18e3f904-3d30-4093-aa9a-27a04d215044,1,
422.0,2.0,17.0,0.0,0.0,"89 kcal, Per 100g",,default-fatsecret-5388,118,1.0,3.1,0.39,2026-01-05 05:44:08.126,2026-01-05 05:44:08.126,0.038,1.29,0.086,2.0,Banana,14.43,0.0,1.0,105.0,medium (7" to 7-7/8" long),,+NZu810/s3,g,0.132,,com.sec.android.app.shealth,26.95,1.1222222,0c2fbe77-7940-43c6-97c9-b5bc46839b87,1,
170.0,17.0,20.0,0.0,0.0,"30 kcal, Per 100g",,default-fatsecret-35984,152,2.0,0.6,0.23,2026-01-05 05:44:08.126,2026-01-05 05:44:08.126,0.056,0.93,0.076,2.0,Watermelon,9.42,0.0,1.0,46.0,"cup, diced",,+NZu810/s3,g,0.024,,com.sec.android.app.shealth,11.48,3.347826,a04d26c2-1360-48aa-b87e-07e721694acb,1,
233.0,0.0,149.0,0.0,0.0,"32 kcal, Per 100g",,default-fatsecret-35976,152,2.0,3.0,0.46,2026-01-05 05:44:08.127,2026-01-05 05:44:08.127,0.065,1.02,0.236,4.0,Strawberries,7.08,0.0,2.0,49.0,"cup, halves",,+NZu810/s3,g,0.023,,com.sec.android.app.shealth,11.67,3.1020408,7be8ae36-1d4c-4629-9295-b609d9c19527,1,
67.0,6.0,0.0,0.0,210.0,"102 kcal, Per 53g",,default-fatsecret-3096,46,238.0,0.0,6.76,2026-01-05 05:44:08.127,2026-01-05 05:44:08.127,2.754,6.24,1.214,5.0,Fried Egg,0.38,0.0,3.0,89.0,large,,+NZu810/s3,g,1.88,,com.sec.android.app.shealth,0.43,0.5135135,46d9619d-dc02-448d-88fa-1f156e1da68d,1,
301.0,0.0,2.0,0.0,68.0,"110 kcal, Per 100g",,default-fatsecret-4881229,118,77.0,0.0,1.46,2026-01-05 05:44:08.128,2026-01-05 05:44:08.128,0.354,27.25,0.33,5.0,Skinless Chicken Breast,0.0,0.0,1.0,130.0,"breast, bone and skin removed",,+NZu810/s3,g,0.389,0.024,com.sec.android.app.shealth,0.0,0.9076923,12016121-6ae6-4db0-8f6c-e988aa30c302,1,
86.0,0.0,0.0,0.0,0.0,"49 kcal, Per 175g",,default-fatsecret-2479597,177,11.0,0.0,1.42,2026-01-05 05:44:08.128,2026-01-05 05:44:08.128,0.04,0.38,0.004,0.0,Coffee with Cream and Sugar,8.51,0.0,0.0,50.0,coffee cup (6 fl oz),,+NZu810/s3,g,1.295,,com.sec.android.app.shealth,9.14,3.7,7c143f2a-c0a1-454f-8141-648e7bfdf5da,1,
111.0,0.0,0.0,0.0,0.0,"1 kcal, Per 100g",,default-fatsecret-7331,237,5.0,0.0,0.05,2026-01-05 05:44:08.129,2026-01-05 05:44:08.129,0.028,0.28,0.002,0.0,Coffee,0.0,0.0,0.0,2.0,mug (8 fl oz),,+NZu810/s3,g,0.005,,com.sec.android.app.shealth,0.09,88.5,b6138a2d-0c49-4df1-86fb-0a743f108159,1,
0.0,0.0,0.0,0.0,0.0,"0 kcal, Per 100g",,default-fatsecret-37922,237,5.0,0.0,0.0,2026-01-05 05:44:08.129,2026-01-05 05:44:08.129,0.0,0.0,0.0,0.0,Water,0.0,0.0,0.0,0.0,cup (8 fl oz),,+NZu810/s3,g,0.0,,com.sec.android.app.shealth,0.0,,eb097447-903a-4705-a3be-deae41840ae9,1,
,0.0,0.0,0.0,0.0,"140 kcal, Per 1 can",,default-fatsecret-3650710,12,45.0,0.0,0.0,2026-01-05 05:44:08.129,2026-01-05 05:44:08.129,0.0,0.0,0.0,0.0,Coco-Cola Classic (12 oz)(Coca-Cola),39.0,0.0,0.0,140.0,serving,,+NZu810/s3,oz,0.0,0.0,com.sec.android.app.shealth,39.0,,cb6e3005-3487-44f1-87ba-d56ffa2a8f40,1,
366.0,9.0,1.0,0.0,20.0,"50 kcal, Per 100g",,default-fatsecret-800,244,100.0,0.0,4.81,2026-01-05 05:44:08.130,2026-01-05 05:44:08.130,1.366,8.05,0.178,0.0,2% Fat Milk,12.35,0.0,28.0,122.0,cup,,+NZu810/s3,g,3.067,,com.sec.android.app.shealth,11.42,2.0,fb40d5f9-d540-41f3-8d3c-b0352c4744f7,1,
160.0,0.0,22.5,0.0,0.0,,,fatsecret-37453330,18,10.0,10.0,0.0,2026-01-22 18:06:54.497,2026-01-05 16:31:27.473,,0.0,,0.0,Zambia Bing Cherry Antioxidant Infusion(Bai),1.0,0.0,0.0,10.0,serving,,+NZu810/s3,oz,0.0,0.0,com.sec.android.app.shealth,1.0,,dd8931d4-08d7-47d4-a728-d2ffbb218975,1,
,0.0,0.0,0.0,0.0,,,fatsecret-2290768,28,150.0,1.0,13.0,2026-01-06 17:36:25.616,2026-01-06 17:36:25.616,,4.0,,0.0,Nut Harvest Sea Salted Whole Cashews(Frito-Lay),2.0,,0.0,170.0,serving,,+NZu810/s3,g,2.5,0.0,com.sec.android.app.shealth,9.0,0.16470589,e1189db7-9e79-4781-a6ef-1826e3bfe4b7,1,
470.0,0.0,190.0,0.0,,,,fatsecret-6437326,450,20.0,,0.0,2026-01-06 17:36:36.939,2026-01-06 17:36:36.939,,1.0,,0.0,100% Juice Apple (Bottle)(Ocean Spray),48.0,,4.0,210.0,serving,,+NZu810/s3,ml,,,com.sec.android.app.shealth,51.0,,5bfad20e-7fbe-4535-8edd-a6eefd963d6a,1,
,0.0,0.0,0.0,20.0,,,fatsecret-68847570,153,590.0,1.0,12.0,2026-01-27 03:16:39.565,2026-01-07 00:04:47.929,,15.0,,0.0,Tomato & Mozzarella on Focaccia(Starbucks),2.0,,0.0,360.0,serving,,+NZu810/s3,g,4.5,0.0,com.sec.android.app.shealth,47.0,0.425,082085e7-aab1-4a2e-a369-9c3ab6cc6292,1,
,0.0,0.0,0.0,0.0,,,fatsecret-73517775,42,180.0,2.0,10.0,2026-01-07 00:04:47.929,2026-01-07 00:04:47.929,,3.0,,0.0,Siete Sea Salt Potato Chips(Sweetgreen),0.0,,0.0,210.0,serving,,+NZu810/s3,g,2.0,0.0,com.sec.android.app.shealth,27.0,0.2,bf91e59b-f311-4467-a849-3556414b0ec2,1,
0.0,0.0,0.0,0.0,0.0,"610.0 kcal, 1",,quickinput-03fb2593-8366-4a31-b5e7-b40e95d8c9a2,1,0.0,0.0,0.0,2026-01-07 20:09:09.367,2026-01-07 20:09:05.113,0.0,0.0,0.0,0.0,Breakfast Burrito,0.0,0.0,0.0,610.0,serving,,+NZu810/s3,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,5cd4a2ca-d699-4f54-9b4f-ab2dd3a02d50,1,
613.0,0.0,0.0,5.0,30.0,,,fatsecret-68754587,14,85.0,0.0,8.0,2026-01-07 21:16:41.095,2026-01-07 21:16:41.095,,7.0,,0.0,French Vanilla Swirl Iced Coffee with Cream - Large(Dunkin' Donuts),40.0,29.0,15.7,260.0,serving,,+NZu810/s3,oz,4.5,0.0,com.sec.android.app.shealth,41.0,,8d876b38-0703-4e30-a2a4-6abb39510169,1,
360.0,0.0,135.0,0.0,0.0,,,fatsecret-21205197,12,30.0,0.0,0.0,2026-01-21 17:25:04.920,2026-01-08 16:32:37.681,,0.0,,0.0,100% Apple Juice (12 oz)(Minute Maid),39.0,,2.0,170.0,serving,,+NZu810/s3,oz,,,com.sec.android.app.shealth,41.0,,e3a7ea68-ac38-405e-8679-affdabc02a76,1,
